Product ID,Recency,Frequency,Monetary,class
TEC-PH-10003137,9,3,7427.36,1
FUR-TA-10004249,34,3,6470.82,1
FUR-FU-10004904,376,4,5014.68,2
FUR-CH-10003910,54,6,8113.45,1
TEC-PH-10001664,84,8,8927.36,1
OFF-BI-10001183,176,5,1949.54,3
OFF-AP-10002403,280,4,2086.07,4
OFF-AR-10001053,296,4,1752.18,4
FUR-BUS-10002138,621,3,2646.63,4
FUR-BO-10004467,61,8,8447.16,1
OFF-SU-10003632,43,11,5663.64,1
TEC-AC-10003857,0,10,4661.76,1
OFF-EN-10003936,393,7,2233.14,4
OFF-ST-10001941,141,6,7669.12,1
OFF-PA-10004145,126,3,2747.57,3
TEC-PH-10001587,18,9,10898.95,1
OFF-BI-10004593,384,8,4978.0,2
OFF-AP-10000200,1192,2,2745.29,4
FUR-FU-10004074,62,7,4784.84,1
OFF-AP-10002867,35,4,2971.39,3
TEC-APP-10001108,189,4,3025.64,3
OFF-ST-10002471,61,4,3413.34,3
TEC-PH-10004888,195,8,7678.32,1
FUR-CH-10000233,25,7,1970.07,3
FUR-TA-10004175,1189,3,2933.12,4
OFF-ST-10001963,44,4,9755.64,1
OFF-ST-10001753,19,4,6215.19,1
OFF-ST-10003141,78,9,9480.84,1
FUR-FU-10001979,93,6,6964.9,1
OFF-PA-10000032,86,9,3843.37,3
FUR-CH-10002030,68,5,4365.89,3
FUR-SAU-10003795,475,2,736.5,4
TEC-NOK-10001172,310,8,4510.58,4
OFF-ST-10002763,264,1,825.6,4
OFF-BI-10001645,134,8,7757.68,1
FUR-SAU-10002331,155,5,2597.12,3
FUR-BO-10000402,846,2,2501.39,4
TEC-PH-10003177,36,6,5619.74,1
FUR-CH-10002085,138,10,6035.68,1
TEC-MA-10002210,47,2,6250.1,1
OFF-KIT-10001899,57,5,1644.15,3
FUR-HON-10000722,14,5,5324.4,1
FUR-BO-10002981,54,8,10040.34,1
OFF-SU-10001407,37,7,9018.09,1
OFF-BIC-10004557,12,9,2534.64,3
TEC-MA-10001358,223,2,3328.81,3
TEC-MA-10002859,826,2,5561.38,2
TEC-PH-10002102,410,7,8304.96,2
FUR-CH-10002547,65,11,9929.14,1
TEC-HEW-10004172,956,2,494.25,4
TEC-PH-10000688,405,2,7653.2,2
TEC-AC-10000499,476,2,1139.58,4
FUR-BO-10002235,64,5,4824.0,1
FUR-FU-10000298,59,4,2792.16,3
TEC-KON-10000302,344,4,1539.72,4
TEC-AC-10002308,350,6,14790.76,2
OFF-AR-10001418,35,20,10984.38,1
TEC-AC-10002800,336,9,8238.35,2
OFF-ST-10003256,365,4,2539.77,4
TEC-MA-10002871,329,7,4025.5,4
OFF-PA-10003039,25,8,5917.24,1
TEC-MA-10004059,1016,2,12642.32,2
FUR-DEF-10000346,7,5,7740.03,1
OFF-ST-10001522,7,10,7708.76,1
FUR-CH-10003559,51,6,1783.37,3
TEC-PH-10004200,83,4,4965.58,1
FUR-CH-10004026,127,1,1319.04,3
OFF-BI-10001533,36,10,7338.82,1
TEC-CO-10004481,88,5,2717.68,3
OFF-AP-10001529,343,3,4793.13,2
FUR-BUS-10000984,313,2,2336.93,4
OFF-AP-10001458,29,2,3053.23,3
OFF-AP-10003615,203,2,2889.27,3
TEC-PH-10000215,101,6,6011.4,1
OFF-BOS-10001375,40,10,2749.41,3
TEC-AC-10003610,12,6,4019.33,3
TEC-CO-10001978,141,3,6483.39,1
OFF-ST-10001707,69,10,5631.87,1
FUR-OFF-10002511,110,4,10740.38,1
FUR-BO-10003463,279,6,9567.94,2
FUR-BO-10003893,393,2,11337.03,2
TEC-CO-10002872,485,2,2971.8,4
FUR-CH-10004783,134,5,1194.41,3
FUR-BO-10004316,51,2,1099.87,3
TEC-CO-10000821,279,3,4702.07,2
OFF-STA-10004484,43,14,3037.61,3
FUR-TA-10003568,110,1,928.26,3
FUR-SAU-10000637,92,4,1548.36,3
FUR-NOV-10002911,180,7,2247.17,3
TEC-CIS-10001767,400,3,691.47,4
OFF-SU-10002388,1,10,4151.54,3
TEC-AC-10002335,44,13,12697.38,1
OFF-AP-10001548,121,6,8832.82,1
FUR-CH-10002344,187,4,5597.86,1
TEC-MA-10001139,339,3,3005.15,4
OFF-SU-10003105,41,6,5982.08,1
FUR-CH-10001044,146,7,6223.56,1
TEC-AC-10002167,63,8,1569.0,3
OFF-PA-10001223,41,3,5936.29,1
TEC-AC-10004068,215,3,2664.48,3
OFF-AR-10001672,2,12,13590.75,1
TEC-CIS-10001661,12,4,3828.38,3
FUR-ADV-10004971,208,2,2837.25,3
OFF-AR-10003774,280,7,4462.54,4
FUR-FU-10004071,223,4,4971.68,1
TEC-BRO-10000773,21,3,931.19,3
FUR-FU-10001452,282,5,5024.74,2
FUR-TA-10002228,295,3,6633.86,2
TEC-APP-10004584,242,5,4039.87,3
TEC-AC-10002289,307,3,5571.3,2
TEC-AC-10002243,554,7,7632.5,2
OFF-BOS-10003699,28,9,1799.95,3
FUR-HON-10003412,537,1,532.8,4
OFF-PA-10003510,54,3,2734.02,3
TEC-PH-10003171,44,7,2436.29,3
OFF-SU-10000618,8,6,3686.77,3
FUR-BO-10000034,253,3,2680.95,3
TEC-MA-10004482,135,6,10940.66,1
OFF-AR-10003373,41,7,4492.1,3
FUR-IKE-10000521,1334,1,414.27,4
FUR-BO-10003713,278,2,3835.39,4
TEC-PAN-10002613,434,3,2399.49,4
TEC-PH-10000822,65,5,2784.59,3
OFF-BI-10000977,49,13,7113.6,1
OFF-PA-10004268,48,6,4889.99,1
OFF-PA-10000100,121,8,12501.95,1
OFF-EN-10003332,71,6,5036.72,1
FUR-ADV-10000847,42,5,1136.49,3
OFF-AR-10002975,117,7,8151.1,1
OFF-AR-10000953,35,6,2604.0,3
FUR-BO-10003688,29,8,3713.68,3
OFF-BI-10003951,77,6,2177.18,3
FUR-BO-10001233,137,2,5624.45,1
OFF-ELD-10001477,36,6,1781.46,3
OFF-ST-10001418,92,5,4512.52,3
TEC-CO-10003124,151,4,7946.1,1
TEC-HP -10004801,407,5,3184.74,4
TEC-AC-10004508,111,5,2988.9,3
TEC-PH-10003174,774,2,2599.8,4
FUR-TA-10004442,92,3,1663.73,3
OFF-SU-10003749,449,5,2906.82,4
FUR-LES-10002852,445,2,851.82,4
OFF-ELD-10001318,203,5,1924.38,3
OFF-BIC-10003680,152,12,3575.88,3
FUR-SAU-10002642,223,4,700.06,3
OFF-ST-10002205,215,3,1411.28,3
OFF-BI-10000419,99,4,2683.8,3
FUR-CH-10003894,86,1,6424.32,1
OFF-TEN-10002835,47,13,5893.34,1
OFF-ST-10004804,200,10,4962.67,1
OFF-PA-10002464,61,8,1667.31,3
OFF-BI-10001984,47,10,7589.59,1
TEC-AC-10001465,54,9,8157.47,1
OFF-AR-10000399,15,15,10054.62,1
FUR-TA-10000490,90,1,5128.7,1
TEC-LOG-10003254,285,9,3253.8,4
FUR-DAN-10003334,677,3,2744.13,4
TEC-MA-10001298,397,5,6137.19,2
FUR-SAF-10001873,47,5,2775.75,3
OFF-AR-10001208,46,6,2855.17,3
OFF-SME-10001652,168,9,4013.22,3
OFF-AR-10004010,57,12,9538.84,1
OFF-AR-10000319,15,16,12349.91,1
TEC-CAN-10002843,118,5,6561.51,1
FUR-CH-10000807,111,4,9344.32,1
FUR-CH-10004163,131,5,3863.23,3
TEC-AC-10002204,69,5,3577.5,3
TEC-AC-10002647,101,2,766.08,3
TEC-AC-10002255,0,11,9830.36,1
FUR-CH-10003771,1025,1,1527.36,4
OFF-BOS-10002558,69,15,2942.45,3
FUR-CH-10000488,135,4,2148.62,3
TEC-NOK-10002716,119,7,2334.36,3
OFF-STI-10001651,4,5,2184.54,3
TEC-CO-10000372,36,6,5769.56,1
OFF-EAT-10001933,221,7,2038.07,3
FUR-CH-10000656,114,5,7221.55,1
FUR-TA-10003497,173,2,2337.71,3
FUR-BO-10002968,46,4,3201.26,3
FUR-CH-10002498,48,6,3886.23,3
OFF-FIS-10003234,57,4,3003.0,3
TEC-PH-10002398,677,3,4816.37,2
TEC-STA-10002286,306,3,4795.56,2
OFF-ACC-10002220,110,8,2130.45,3
TEC-OKI-10003433,35,4,1265.98,3
FUR-FU-10001488,28,7,9347.44,1
FUR-BO-10002985,259,3,9348.77,2
OFF-AR-10002513,302,6,5316.61,2
TEC-MA-10000868,96,2,3423.29,3
TEC-AC-10001767,30,6,4302.92,3
TEC-SAM-10003520,177,3,10319.23,1
TEC-MA-10004452,131,4,4891.01,1
OFF-ST-10004473,103,9,11620.37,1
OFF-ST-10002233,43,15,4941.55,1
FUR-FU-10001132,260,2,4346.4,4
FUR-FU-10001200,372,6,11615.89,2
OFF-ST-10003656,47,5,6469.73,1
TEC-CO-10003678,34,9,15273.18,1
FUR-NOV-10002453,184,4,3560.4,3
OFF-AR-10003245,39,5,8813.38,1
OFF-SU-10001791,21,2,2811.51,3
TEC-AC-10001314,50,8,4809.04,1
TEC-PH-10003877,34,6,8903.56,1
TEC-PH-10002586,131,8,7610.44,1
OFF-PA-10001968,29,8,2427.27,3
FUR-BO-10000008,156,1,930.31,3
OFF-BI-10001621,2,17,17887.34,1
FUR-BO-10004547,99,9,11632.96,1
OFF-SU-10002379,23,6,3238.61,3
OFF-ST-10000560,70,7,5501.51,1
FUR-FU-10003500,126,6,5025.57,1
FUR-TA-10003663,88,2,4002.33,3
TEC-AC-10000397,140,6,4868.0,1
OFF-PA-10001970,10,18,11561.79,1
FUR-RUB-10001190,120,5,3756.06,3
OFF-EN-10002831,65,3,4204.98,3
TEC-MA-10003936,1385,1,696.08,4
TEC-AC-10003487,306,6,5505.45,2
FUR-BO-10000321,127,2,4812.36,1
FUR-CH-10001819,8,12,10410.17,1
OFF-ST-10004687,656,1,12696.96,2
TEC-MA-10002093,132,1,3681.45,3
OFF-SU-10001086,11,6,2849.7,3
TEC-AC-10004853,118,8,8795.94,1
TEC-ENE-10003873,601,3,3955.77,4
TEC-NOK-10001678,1,7,2883.03,3
FUR-BO-10004103,733,1,873.0,4
FUR-BO-10001555,86,3,5431.8,1
FUR-CH-10003702,1085,1,5506.56,2
OFF-SU-10001618,0,7,4382.3,3
TEC-PAN-10000391,63,2,580.01,3
TEC-MA-10002952,34,1,2071.98,3
TEC-AC-10003690,3,3,2115.56,3
TEC-PH-10004871,85,9,6122.67,1
TEC-PH-10000673,187,5,9670.51,1
TEC-MA-10003953,343,1,7359.12,2
TEC-CO-10002323,188,1,4688.82,1
OFF-AR-10002706,75,8,4552.17,3
FUR-BO-10001969,16,4,8535.92,1
FUR-OFF-10002486,11,4,1007.19,3
OFF-SAN-10001542,7,5,3575.99,3
FUR-CH-10001138,316,6,6296.13,2
TEC-MA-10000199,572,1,2988.0,4
TEC-CO-10001482,57,3,6007.89,1
TEC-BRO-10003555,34,5,1193.1,3
OFF-AP-10003298,184,3,3103.56,3
OFF-ST-10000003,1182,1,1985.04,4
TEC-KON-10004735,62,2,5276.83,1
FUR-CH-10001477,203,9,10677.95,1
FUR-FU-10004790,20,7,6811.2,1
FUR-TA-10002982,160,3,3033.33,3
FUR-ELD-10001163,2,1,7351.68,1
OFF-FEL-10002658,37,5,1525.19,3
OFF-AR-10002681,119,13,13766.41,1
FUR-CH-10002758,1150,2,4489.23,4
OFF-EN-10002230,343,6,4716.87,2
OFF-AP-10001391,1050,2,4060.8,4
OFF-AP-10003909,716,1,1551.84,4
OFF-AR-10000937,316,2,2843.59,4
FUR-BO-10002682,85,2,3590.42,3
TEC-AC-10004353,118,7,3780.0,3
TEC-MA-10003757,498,1,2812.16,4
TEC-CO-10000119,59,2,1476.76,3
OFF-HON-10002389,56,3,2234.25,3
OFF-AP-10003588,1320,1,5270.1,2
OFF-EN-10002122,302,5,3392.5,4
TEC-PH-10004450,14,4,9736.42,1
TEC-AC-10003989,86,4,3786.71,3
TEC-MA-10003975,607,2,647.76,4
OFF-AP-10001242,98,8,3525.02,3
FUR-FU-10002362,6,6,3693.36,3
OFF-EN-10002061,489,1,4487.62,4
TEC-AC-10004901,278,4,2609.48,4
OFF-BRE-10003558,119,2,724.46,3
TEC-MA-10002864,36,7,8111.18,1
TEC-PH-10002292,191,4,4430.27,3
OFF-AR-10003957,21,5,2288.94,3
TEC-PH-10002583,44,5,879.56,3
FUR-FU-10002422,92,8,6743.84,1
FUR-TA-10002935,75,1,320.37,3
FUR-OFF-10001552,196,3,2365.29,3
FUR-CH-10000265,13,8,9426.78,1
TEC-EPS-10002920,498,1,259.77,4
TEC-HEW-10004833,97,5,5164.13,1
TEC-PH-10002115,89,4,4117.78,3
FUR-CH-10004725,28,12,11853.37,1
TEC-CO-10003318,53,4,10912.99,1
FUR-CH-10003199,110,6,7302.48,1
FUR-FU-10001588,175,4,2013.42,3
TEC-AC-10001312,1,5,6300.88,1
OFF-PA-10004294,282,6,4978.4,2
TEC-CO-10002326,34,3,1845.06,3
TEC-MA-10001475,289,3,3491.01,4
OFF-ST-10000532,26,6,8242.42,1
OFF-PA-10000026,223,4,2041.85,3
TEC-PH-10000599,51,4,2895.87,3
FUR-BO-10001873,758,2,2022.46,4
OFF-WIL-10003299,54,13,8828.28,1
FUR-TA-10003030,601,1,176.14,4
OFF-AR-10000184,8,11,8916.08,1
OFF-AR-10001529,16,20,7707.02,1
OFF-AP-10004494,782,1,711.97,4
FUR-FU-10003394,29,7,8213.3,1
TEC-PH-10001427,70,7,11441.44,1
TEC-CO-10004152,565,7,6438.78,2
OFF-FEL-10004016,1,5,2504.47,3
TEC-CO-10004394,800,1,1513.2,4
FUR-FU-10001290,34,4,8007.42,1
OFF-EN-10000615,259,4,3992.61,4
TEC-AC-10002159,474,3,4575.76,4
FUR-FU-10000666,33,8,6982.41,1
TEC-MA-10001934,35,3,4091.12,3
TEC-AC-10004012,6,12,11042.68,1
TEC-AC-10001948,90,9,7948.78,1
TEC-PH-10001809,198,5,2759.08,3
OFF-STA-10003756,81,12,3998.7,3
OFF-AR-10000481,6,8,2614.81,3
TEC-AC-10002833,9,6,2811.87,3
OFF-BI-10003709,4,8,8174.52,1
FUR-TA-10001520,65,9,11476.3,1
TEC-CO-10004664,854,2,9449.29,2
TEC-PH-10002708,89,8,4926.0,1
OFF-ST-10000645,96,7,5222.13,1
FUR-FU-10004188,119,5,4398.9,3
OFF-ST-10004341,400,1,2146.56,4
OFF-AR-10000715,37,18,6315.62,1
OFF-AP-10002439,0,7,7956.28,1
TEC-CO-10000565,141,3,2429.03,3
TEC-AC-10000863,19,6,9412.8,1
FUR-TA-10002065,51,4,6326.66,1
FUR-CH-10001674,1,8,8859.81,1
TEC-AC-10003640,183,7,4410.95,3
OFF-PA-10004359,21,11,9958.88,1
TEC-MOT-10001927,30,4,2948.05,3
FUR-CH-10003842,179,4,5277.6,1
TEC-MA-10001569,389,2,3666.6,4
TEC-MA-10001330,57,2,827.14,3
OFF-AP-10004305,87,5,3308.8,3
TEC-AC-10001987,57,6,6243.89,1
OFF-PA-10001869,566,3,2644.2,4
FUR-LES-10002613,345,2,930.0,4
OFF-EN-10000128,281,3,2257.1,4
FUR-BO-10003291,229,7,5185.28,1
TEC-KON-10001388,89,5,1987.43,3
TEC-STA-10003550,44,6,6650.91,1
FUR-TA-10002833,271,3,12279.66,2
FUR-CH-10004040,238,2,1522.15,3
OFF-KLE-10004581,105,5,4218.9,3
TEC-SAN-10002477,57,6,10952.58,1
TEC-PH-10001063,90,4,14511.9,1
OFF-BIN-10001621,119,9,4178.03,3
FUR-CH-10001545,81,6,6975.58,1
TEC-NOK-10003034,326,5,2887.01,4
OFF-ST-10002873,408,2,2240.0,4
FUR-FU-10004915,21,8,5117.9,1
FUR-TA-10002544,529,1,639.54,4
OFF-ST-10003952,2,5,3069.04,3
OFF-EN-10003381,75,7,6350.4,1
OFF-PA-10003640,0,2,1130.26,3
FUR-FU-10001657,58,3,6150.16,1
OFF-PA-10000579,467,7,7749.0,2
TEC-AC-10003970,41,6,2870.82,3
FUR-CH-10002084,168,5,13996.26,1
OFF-BI-10000340,141,8,11403.63,1
FUR-CH-10000774,134,1,548.64,3
OFF-AP-10003304,54,1,2655.36,3
OFF-AR-10002447,97,7,11997.72,1
OFF-PA-10000034,2,4,6632.34,1
OFF-ST-10001213,21,10,6191.07,1
TEC-PH-10001163,160,6,3554.48,3
FUR-FU-10000394,41,9,12137.93,1
TEC-MA-10001360,845,1,1611.13,4
FUR-BO-10003022,70,3,6904.59,1
OFF-BI-10000561,43,4,1998.42,3
FUR-CH-10001975,34,4,4560.38,3
FUR-FU-10004614,596,1,989.01,4
FUR-CH-10004365,79,4,2799.3,3
OFF-SU-10004401,274,4,5343.94,2
FUR-FU-10001711,1,7,4785.64,1
FUR-FU-10000743,50,5,10407.22,1
TEC-AC-10001438,44,8,6675.98,1
OFF-ST-10000351,147,6,2621.76,3
TEC-AC-10000284,478,4,2001.8,4
TEC-CO-10003204,488,3,2504.3,4
FUR-FU-10001142,61,8,4930.38,1
OFF-ST-10002530,859,1,7619.4,2
OFF-ST-10001713,519,6,3772.89,4
TEC-PH-10003254,76,8,6509.11,1
OFF-PA-10002120,520,3,1989.55,4
TEC-BRO-10001938,52,3,904.82,3
FUR-CH-10000213,510,2,6627.83,2
OFF-PA-10001281,265,1,766.4,4
FUR-CH-10004899,29,5,5257.84,1
TEC-MA-10001372,168,4,1649.01,3
OFF-BI-10003934,26,7,6928.72,1
TEC-CO-10003217,182,1,1514.64,3
OFF-EN-10000898,225,2,5702.4,1
OFF-ST-10000604,30,7,5276.57,1
OFF-ROG-10001418,22,10,8748.0,1
OFF-ST-10001050,81,11,9354.74,1
FUR-BO-10001256,320,2,2911.19,4
OFF-EN-10001755,124,5,3609.6,3
OFF-AP-10000240,184,5,3251.58,3
OFF-AR-10002109,5,13,8345.53,1
OFF-BI-10003774,12,14,9150.6,1
FUR-LES-10000874,338,1,428.34,4
TEC-CO-10003534,203,4,14406.26,1
TEC-AC-10004595,26,2,1428.0,3
TEC-AC-10001754,247,6,5485.61,1
FUR-CHR-10001784,926,1,1068.36,4
TEC-PH-10001288,71,6,7786.8,1
FUR-SAF-10002253,56,2,2224.88,3
OFF-AP-10001797,259,2,752.76,4
FUR-BO-10002334,29,2,1092.8,3
TEC-MA-10003478,54,2,8789.58,1
TEC-PH-10001128,1139,4,15508.97,2
OFF-ST-10003411,61,7,5516.85,1
TEC-PAN-10002454,30,9,4599.64,3
TEC-PH-10003652,481,3,3350.68,4
TEC-AC-10001082,27,5,5842.2,1
FUR-TA-10001327,632,1,669.64,4
OFF-LA-10003510,22,11,8902.55,1
FUR-BO-10000711,1230,2,6388.2,2
FUR-BO-10004565,298,5,7914.92,2
OFF-AP-10004336,85,4,1754.37,3
TEC-PAN-10002690,394,3,3128.76,4
OFF-PA-10001661,100,8,4039.6,3
OFF-PA-10003455,168,11,12707.27,1
TEC-APP-10003588,712,2,8800.26,2
FUR-TA-10001433,209,4,2763.2,3
FUR-OFF-10002330,456,2,2337.15,4
TEC-AC-10000860,291,6,6167.41,2
TEC-MA-10004955,116,4,8199.27,1
OFF-BI-10003159,6,5,10211.47,1
TEC-AC-10000580,26,4,4687.41,1
TEC-PH-10004922,344,5,4622.31,4
TEC-HP -10002095,133,5,1078.57,3
OFF-PA-10003302,54,7,6287.06,1
TEC-CIS-10001122,161,7,1787.55,3
FUR-TA-10004147,392,4,4903.85,2
OFF-AR-10001533,22,11,6176.25,1
OFF-AP-10003524,1426,1,8838.0,2
OFF-ST-10002344,56,8,6203.07,1
OFF-EN-10002556,338,4,959.69,4
FUR-FU-10004864,89,13,9080.37,1
TEC-MA-10002710,974,3,1790.8,4
FUR-CH-10004580,6,8,5223.55,1
TEC-PH-10002932,413,3,8312.44,2
OFF-GRE-10004604,126,6,1386.79,3
TEC-CO-10000422,91,5,3715.09,3
TEC-AC-10004813,5,6,10149.96,1
OFF-EN-10000352,425,5,1453.68,4
TEC-PH-10003416,46,6,11643.94,1
FUR-SAF-10000678,593,2,7970.4,2
FUR-NOV-10003754,119,2,3582.62,3
TEC-PH-10001824,400,1,2017.44,4
TEC-HEW-10004522,173,6,4665.94,1
TEC-AC-10003969,837,1,450.48,4
TEC-PH-10004800,424,2,2862.72,4
FUR-SAF-10000607,288,2,864.08,4
OFF-ST-10001366,308,7,1773.1,4
TEC-PH-10003770,44,4,2510.49,3
FUR-CH-10002212,119,8,15673.86,1
FUR-BO-10001519,21,5,6683.19,1
OFF-AP-10000159,21,3,3893.99,3
OFF-EN-10001449,362,2,1111.11,4
TEC-CO-10000601,237,2,9191.52,1
FUR-FU-10003414,105,13,7660.11,1
TEC-BEL-10001689,516,1,260.25,4
OFF-BI-10003779,174,9,5634.29,1
OFF-SU-10000723,96,8,9829.59,1
FUR-CH-10004540,26,6,5663.06,1
TEC-MA-10004613,89,2,3723.3,3
OFF-AR-10000904,176,5,5045.25,1
OFF-SU-10000835,475,3,3813.0,4
FUR-BO-10000746,70,5,4972.97,1
OFF-ST-10003159,69,8,8400.48,1
TEC-MA-10000258,968,1,1036.14,4
OFF-AP-10002360,110,2,3690.7,3
FUR-CH-10002882,57,8,6009.24,1
TEC-PH-10004707,13,3,1868.5,3
OFF-LA-10004280,205,2,1474.41,3
OFF-AVE-10003549,88,9,6897.84,1
FUR-DEF-10004355,187,4,3677.01,3
OFF-SU-10003863,593,2,1762.24,4
TEC-MOT-10001088,363,6,6227.21,2
TEC-AC-10001295,572,2,1881.77,4
OFF-PA-10004727,0,8,6638.13,1
OFF-SU-10000153,489,2,4160.0,4
FUR-CH-10002412,105,10,8737.09,1
OFF-BI-10004589,21,14,14638.81,1
TEC-AC-10003027,154,3,1726.87,3
OFF-PA-10001470,96,7,2342.4,3
TEC-SAN-10001899,30,10,2878.23,3
FUR-TA-10004748,105,1,1869.95,3
TEC-CO-10000228,1,3,6290.17,1
OFF-ST-10001752,83,7,6347.66,1
FUR-FU-10003235,554,3,1510.02,4
FUR-TA-10003576,18,1,890.65,3
TEC-SHA-10004184,174,4,744.66,3
OFF-AP-10003099,789,1,790.88,4
OFF-AR-10004139,670,2,2968.08,4
OFF-SU-10002337,620,4,5000.4,2
TEC-PH-10000439,106,4,2927.27,3
FUR-HAR-10000441,250,7,3993.79,3
TEC-MA-10003674,180,1,1791.4,3
TEC-AC-10001611,711,2,1816.8,4
TEC-PH-10000562,415,2,3707.07,4
FUR-BUS-10004475,90,3,907.73,3
OFF-PA-10002033,443,6,4643.65,4
FUR-FU-10004097,292,4,2881.25,4
TEC-PH-10004882,29,3,3026.21,3
TEC-MA-10000597,792,2,839.92,4
OFF-SAN-10004881,33,19,7029.86,1
TEC-PH-10000158,190,3,5421.74,1
OFF-SU-10003758,32,6,3335.04,3
OFF-AP-10000934,196,1,17553.35,1
TEC-AC-10000170,385,4,4188.3,4
TEC-MA-10001598,20,1,1738.2,3
TEC-AC-10003463,97,3,1929.9,3
TEC-PH-10000365,226,3,5773.0,1
FUR-TA-10003055,107,2,2616.58,3
FUR-CH-10004536,131,3,1740.38,3
TEC-SAN-10004885,19,8,1042.06,3
FUR-CH-10002002,116,6,10280.84,1
TEC-AC-10004241,85,7,4504.92,3
TEC-PH-10001750,113,8,4711.69,1
FUR-CH-10002207,224,6,7923.95,1
OFF-AR-10004486,86,9,8371.16,1
OFF-PA-10000908,3,9,7449.52,1
TEC-PH-10003555,19,9,4335.91,3
OFF-CAM-10004269,131,6,1061.07,3
OFF-ST-10000777,42,5,2998.14,3
FUR-FU-10003095,434,1,305.82,4
OFF-AP-10002578,92,7,3571.16,3
OFF-BI-10001858,184,4,3725.57,3
OFF-BI-10000482,2,6,4008.12,3
TEC-EPS-10002212,7,6,2193.36,3
OFF-BI-10000813,84,9,7080.61,1
TEC-MA-10004603,309,4,4136.75,4
TEC-PH-10002018,120,4,3789.08,3
FUR-FU-10000293,174,4,6022.59,1
OFF-AP-10000935,44,3,2342.64,3
TEC-PH-10002590,150,1,422.93,3
OFF-AP-10001254,131,5,4937.83,1
OFF-AP-10003850,821,2,1880.06,4
OFF-CAM-10000497,99,7,4600.8,3
TEC-PH-10000641,789,5,14561.09,2
OFF-BI-10003373,49,9,5046.14,1
FUR-FU-10002116,363,5,2658.7,4
TEC-HP -10001115,463,1,513.36,4
TEC-CAN-10004166,96,4,1441.8,3
TEC-PH-10003774,310,4,7075.2,2
OFF-AP-10002008,183,1,283.26,3
TEC-CO-10003406,481,1,2766.24,4
TEC-STA-10001232,49,6,806.11,3
OFF-BI-10000179,7,19,4691.12,1
TEC-AC-10001114,8,4,2671.33,3
OFF-TEN-10002065,34,9,3060.27,3
OFF-AP-10003334,320,3,1798.75,4
TEC-MA-10000858,173,1,1059.6,3
FUR-CH-10004801,510,3,4399.82,4
FUR-CH-10003844,756,7,4505.22,4
OFF-BI-10002459,41,9,5890.28,1
FUR-CH-10003580,246,10,8184.2,1
OFF-SU-10002993,64,3,659.88,3
FUR-CH-10004101,191,5,5930.96,1
OFF-BI-10000089,88,12,8147.79,1
OFF-FA-10002388,46,6,1760.67,3
TEC-HEW-10003260,285,2,1540.08,4
OFF-PA-10003911,1,8,5090.63,1
FUR-TA-10004440,427,1,2903.94,4
OFF-SU-10001698,496,3,3215.13,4
TEC-PH-10002154,211,6,8296.44,1
TEC-PH-10002491,471,2,2314.38,4
TEC-MA-10003990,822,1,9001.89,2
OFF-PA-10003332,27,6,7942.41,1
OFF-BIC-10001739,1283,1,199.68,4
TEC-AC-10002712,47,9,8159.51,1
OFF-WIL-10003308,131,11,3168.16,3
FUR-FU-10001986,955,4,2375.67,4
OFF-BI-10002026,265,14,13537.68,2
OFF-SU-10001382,2,12,7588.4,1
FUR-BAR-10003465,1247,2,285.25,4
TEC-NOK-10001282,207,5,6401.85,1
TEC-LOG-10004917,50,4,1363.44,3
TEC-CO-10003017,26,3,5175.46,1
OFF-PA-10004353,166,5,4499.5,3
OFF-PA-10002248,26,7,5230.32,1
OFF-EN-10000556,25,8,2816.17,3
FUR-BO-10002738,82,4,1411.3,3
OFF-ST-10002437,79,10,4067.86,3
OFF-BI-10004969,107,8,2945.04,3
TEC-AC-10000896,177,6,3421.69,3
FUR-DAN-10002631,98,4,1113.84,3
OFF-SU-10000427,127,2,1067.52,3
OFF-HOO-10002920,245,2,795.06,3
FUR-CH-10004547,27,7,2685.84,3
FUR-CH-10001795,67,8,7325.35,1
OFF-AP-10001975,555,1,2667.74,4
OFF-STA-10002791,37,8,1204.53,3
TEC-PH-10002755,21,8,3853.32,3
TEC-MA-10004814,103,2,4999.05,1
TEC-AC-10004568,48,8,6941.52,1
TEC-PH-10002085,79,4,3708.64,3
TEC-PH-10004184,41,5,2955.7,3
FUR-CH-10000042,754,1,710.76,4
TEC-HP -10001426,106,4,2690.62,3
TEC-APP-10004296,113,3,747.54,3
OFF-PA-10000878,68,4,1664.04,3
FUR-DAN-10004625,92,3,2845.21,3
OFF-FEL-10001792,0,13,1612.25,3
OFF-OIC-10003366,511,4,1198.72,4
TEC-PH-10004896,279,5,2207.26,4
TEC-AC-10001616,35,5,15412.04,1
OFF-ENE-10004377,863,1,1022.76,4
TEC-MA-10003337,422,1,539.97,4
OFF-ST-10004367,15,9,9973.66,1
OFF-BI-10002570,25,27,10273.46,1
OFF-ST-10000486,27,10,16267.27,1
FUR-TA-10004005,356,1,2526.0,4
FUR-FU-10003451,119,4,3795.56,3
OFF-STI-10000856,369,3,1888.98,4
OFF-ST-10000875,97,6,3290.11,3
FUR-BO-10004773,86,4,9732.02,1
TEC-MA-10003632,305,4,4506.41,4
TEC-AC-10004289,125,3,1616.56,3
FUR-BO-10004409,520,6,2938.57,4
OFF-AP-10001916,116,2,2161.05,3
OFF-EN-10002425,19,11,1704.53,3
FUR-BO-10004191,166,4,5380.56,1
TEC-AC-10002901,243,4,3464.91,3
